ticker,company,aliases,country,sector,idx_code,idx_board,listed_shares,listing_date_raw
BSML.JK,Bintang Samudera Mandiri Lines,BSML;BSML.JK;Bintang Samudera Mandiri Lines,Indonesia,,BSML,Pengembangan,1850225000,16 Des 2021
DRMA.JK,Dharma Polimetal Tbk.,DRMA;DRMA.JK;Dharma Polimetal Tbk.;Dharma Polimetal,Indonesia,,DRMA,Utama,4705882300,20 Des 2021
ADMR.JK,Alamtri Minerals Indonesia Tbk,ADMR;ADMR.JK;Alamtri Minerals Indonesia Tbk;Alamtri Minerals Indonesia,Indonesia,,ADMR,Utama,40882331500,03 Jan 2022
SEMA.JK,Semacom Integrated Tbk.,SEMA;SEMA.JK;Semacom Integrated Tbk.;Semacom Integrated,Indonesia,,SEMA,Pengembangan,1347258842,10 Jan 2022
ASLC.JK,Autopedia Sukses Lestari Tbk.,ASLC;ASLC.JK;Autopedia Sukses Lestari Tbk.;Autopedia Sukses Lestari,Indonesia,,ASLC,Pengembangan,12746354780,25 Jan 2022
NETV.JK,MDTV Media Technologies Tbk.,NETV;NETV.JK;MDTV Media Technologies Tbk.;MDTV Media Technologies,Indonesia,,NETV,Pengembangan,41360517722,26 Jan 2022
BAUT.JK,Mitra Angkasa Sejahtera Tbk.,BAUT;BAUT.JK;Mitra Angkasa Sejahtera Tbk.;Mitra Angkasa Sejahtera,Indonesia,,BAUT,Pemantauan Khusus,4800182969,28 Jan 2022
ENAK.JK,Champ Resto Indonesia Tbk.,ENAK;ENAK.JK;Champ Resto Indonesia Tbk.;Champ Resto Indonesia,Indonesia,,ENAK,Pengembangan,2166666800,08 Feb 2022
NTBK.JK,Nusatama Berkah Tbk.,NTBK;NTBK.JK;Nusatama Berkah Tbk.;Nusatama Berkah,Indonesia,,NTBK,Pengembangan,2700064877,09 Feb 2022
SMKM.JK,Sumber Mas Konstruksi Tbk.,SMKM;SMKM.JK;Sumber Mas Konstruksi Tbk.;Sumber Mas Konstruksi,Indonesia,,SMKM,Akselerasi,1253000000,09 Mar 2022
STAA.JK,Sumber Tani Agung Resources Tb,STAA;STAA.JK;Sumber Tani Agung Resources Tb,Indonesia,,STAA,Utama,10903372600,10 Mar 2022
NANO.JK,Nanotech Indonesia Global Tbk.,NANO;NANO.JK;Nanotech Indonesia Global Tbk.;Nanotech Indonesia Global,Indonesia,,NANO,Akselerasi,4285440269,10 Mar 2022
BIKE.JK,Sepeda Bersama Indonesia Tbk.,BIKE;BIKE.JK;Sepeda Bersama Indonesia Tbk.;Sepeda Bersama Indonesia,Indonesia,,BIKE,Pengembangan,1293916404,21 Mar 2022
WIRG.JK,WIR ASIA Tbk.,WIRG;WIRG.JK;WIR ASIA Tbk.;WIR ASIA,Indonesia,,WIRG,Pengembangan,11938622394,04 Apr 2022
SICO.JK,Sigma Energy Compressindo Tbk.,SICO;SICO.JK;Sigma Energy Compressindo Tbk.;Sigma Energy Compressindo,Indonesia,,SICO,Pengembangan,910077764,08 Apr 2022
GOTO.JK,GoTo Gojek Tokopedia Tbk.,GOTO;GOTO.JK;GoTo Gojek Tokopedia Tbk.;GoTo Gojek Tokopedia,Indonesia,,GOTO,Pengembangan,1140573267220,11 Apr 2022
TLDN.JK,Teladan Prima Agro Tbk.,TLDN;TLDN.JK;Teladan Prima Agro Tbk.;Teladan Prima Agro,Indonesia,,TLDN,Utama,12946530200,12 Apr 2022
MTMH.JK,Murni Sadar Tbk.,MTMH;MTMH.JK;Murni Sadar Tbk.;Murni Sadar,Indonesia,,MTMH,Utama,2068526950,20 Apr 2022
WINR.JK,Winner Nusantara Jaya Tbk.,WINR;WINR.JK;Winner Nusantara Jaya Tbk.;Winner Nusantara Jaya,Indonesia,,WINR,Pemantauan Khusus,5235316030,25 Apr 2022
IBOS.JK,Indo Boga Sukses Tbk.,IBOS;IBOS.JK;Indo Boga Sukses Tbk.;Indo Boga Sukses,Indonesia,,IBOS,Akselerasi,8065789529,25 Apr 2022
OLIV.JK,Oscar Mitra Sukses Sejahtera T,OLIV;OLIV.JK;Oscar Mitra Sukses Sejahtera T,Indonesia,,OLIV,Akselerasi,1900073314,17 Mei 2022
ASHA.JK,Cilacap Samudera Fishing Indus,ASHA;ASHA.JK;Cilacap Samudera Fishing Indus,Indonesia,,ASHA,Pengembangan,5000000000,27 Mei 2022
SWID.JK,Saraswanti Indoland Developmen,SWID;SWID.JK;Saraswanti Indoland Developmen,Indonesia,,SWID,Pengembangan,5385019201,07 Jul 2022
TRGU.JK,Cerestar Indonesia Tbk.,TRGU;TRGU.JK;Cerestar Indonesia Tbk.;Cerestar Indonesia,Indonesia,,TRGU,Utama,7945412700,08 Jul 2022
ARKO.JK,Arkora Hydro Tbk.,ARKO;ARKO.JK;Arkora Hydro Tbk.;Arkora Hydro,Indonesia,,ARKO,Pengembangan,2928495000,08 Jul 2022
CHEM.JK,Chemstar Indonesia Tbk.,CHEM;CHEM.JK;Chemstar Indonesia Tbk.;Chemstar Indonesia,Indonesia,,CHEM,Pengembangan,1700014594,08 Jul 2022
DEWI.JK,Dewi Shri Farmindo Tbk.,DEWI;DEWI.JK;Dewi Shri Farmindo Tbk.;Dewi Shri Farmindo,Indonesia,,DEWI,Pengembangan,2000000000,18 Jul 2022
AXIO.JK,Tera Data Indonusa Tbk.,AXIO;AXIO.JK;Tera Data Indonusa Tbk.;Tera Data Indonusa,Indonesia,,AXIO,Pengembangan,5840126500,20 Jul 2022
KRYA.JK,Bangun Karya Perkasa Jaya Tbk.,KRYA;KRYA.JK;Bangun Karya Perkasa Jaya Tbk.;Bangun Karya Perkasa Jaya,Indonesia,,KRYA,Pengembangan,1663943474,25 Jul 2022
HATM.JK,Habco Trans Maritima Tbk.,HATM;HATM.JK;Habco Trans Maritima Tbk.;Habco Trans Maritima,Indonesia,,HATM,Utama,8680000000,26 Jul 2022
RCCC.JK,Utama Radar Cahaya Tbk.,RCCC;RCCC.JK;Utama Radar Cahaya Tbk.;Utama Radar Cahaya,Indonesia,,RCCC,Akselerasi,787500000,02 Agt 2022
GULA.JK,Aman Agrindo Tbk.,GULA;GULA.JK;Aman Agrindo Tbk.;Aman Agrindo,Indonesia,,GULA,Pengembangan,1070362500,03 Agt 2022
JARR.JK,Jhonlin Agro Raya Tbk.,JARR;JARR.JK;Jhonlin Agro Raya Tbk.;Jhonlin Agro Raya,Indonesia,,JARR,Utama,9230665050,04 Agt 2022
AMMS.JK,Agung Menjangan Mas Tbk.,AMMS;AMMS.JK;Agung Menjangan Mas Tbk.;Agung Menjangan Mas,Indonesia,,AMMS,Akselerasi,1235296802,04 Agt 2022
RAFI.JK,Sari Kreasi Boga Tbk.,RAFI;RAFI.JK;Sari Kreasi Boga Tbk.;Sari Kreasi Boga,Indonesia,,RAFI,Pemantauan Khusus,3128140475,05 Agt 2022
KKES.JK,Kusuma Kemindo Sentosa Tbk.,KKES;KKES.JK;Kusuma Kemindo Sentosa Tbk.;Kusuma Kemindo Sentosa,Indonesia,,KKES,Pemantauan Khusus,1500000000,08 Agt 2022
ELPI.JK,Pelayaran Nasional Ekalya Purn,ELPI;ELPI.JK;Pelayaran Nasional Ekalya Purn,Indonesia,,ELPI,Utama,7412000000,08 Agt 2022
EURO.JK,Estee Gold Feet Tbk.,EURO;EURO.JK;Estee Gold Feet Tbk.;Estee Gold Feet,Indonesia,,EURO,Akselerasi,2548826428,08 Agt 2022
KLIN.JK,Klinko Karya Imaji Tbk.,KLIN;KLIN.JK;Klinko Karya Imaji Tbk.;Klinko Karya Imaji,Indonesia,,KLIN,Akselerasi,1307530330,09 Agt 2022
TOOL.JK,Rohartindo Nusantara Luas Tbk.,TOOL;TOOL.JK;Rohartindo Nusantara Luas Tbk.;Rohartindo Nusantara Luas,Indonesia,,TOOL,Pengembangan,2050020320,09 Agt 2022
BUAH.JK,Segar Kumala Indonesia Tbk.,BUAH;BUAH.JK;Segar Kumala Indonesia Tbk.;Segar Kumala Indonesia,Indonesia,,BUAH,Pengembangan,2000000000,09 Agt 2022
CRAB.JK,Toba Surimi Industries Tbk.,CRAB;CRAB.JK;Toba Surimi Industries Tbk.;Toba Surimi Industries,Indonesia,,CRAB,Pengembangan,1950000000,10 Agt 2022
MEDS.JK,Hetzer Medical Indonesia Tbk.,MEDS;MEDS.JK;Hetzer Medical Indonesia Tbk.;Hetzer Medical Indonesia,Indonesia,,MEDS,Pengembangan,1562500000,10 Agt 2022
COAL.JK,Black Diamond Resources Tbk.,COAL;COAL.JK;Black Diamond Resources Tbk.;Black Diamond Resources,Indonesia,,COAL,Pemantauan Khusus,6250000000,07 Sep 2022
PRAY.JK,Famon Awal Bros Sedaya Tbk.,PRAY;PRAY.JK;Famon Awal Bros Sedaya Tbk.;Famon Awal Bros Sedaya,Indonesia,,PRAY,Utama,13959422300,08 Nov 2022
CBUT.JK,Citra Borneo Utama Tbk.,CBUT;CBUT.JK;Citra Borneo Utama Tbk.;Citra Borneo Utama,Indonesia,,CBUT,Utama,3125000000,08 Nov 2022
BELI.JK,Global Digital Niaga Tbk.,BELI;BELI.JK;Global Digital Niaga Tbk.;Global Digital Niaga,Indonesia,,BELI,Pengembangan,137218985689,08 Nov 2022
MKTR.JK,Menthobi Karyatama Raya Tbk.,MKTR;MKTR.JK;Menthobi Karyatama Raya Tbk.;Menthobi Karyatama Raya,Indonesia,,MKTR,Utama,12060428584,08 Nov 2022
OMED.JK,Jayamas Medica Industri Tbk.,OMED;OMED.JK;Jayamas Medica Industri Tbk.;Jayamas Medica Industri,Indonesia,,OMED,Utama,27058850000,08 Nov 2022
BSBK.JK,Wulandari Bangun Laksana Tbk.,BSBK;BSBK.JK;Wulandari Bangun Laksana Tbk.;Wulandari Bangun Laksana,Indonesia,,BSBK,Pengembangan,25091882375,08 Nov 2022
PDPP.JK,Primadaya Plastisindo Tbk.,PDPP;PDPP.JK;Primadaya Plastisindo Tbk.;Primadaya Plastisindo,Indonesia,,PDPP,Pengembangan,3061341438,09 Nov 2022
KDTN.JK,Puri Sentul Permai Tbk.,KDTN;KDTN.JK;Puri Sentul Permai Tbk.;Puri Sentul Permai,Indonesia,,KDTN,Pengembangan,1250023298,09 Nov 2022
ZATA.JK,Bersama Zatta Jaya Tbk.,ZATA;ZATA.JK;Bersama Zatta Jaya Tbk.;Bersama Zatta Jaya,Indonesia,,ZATA,Pengembangan,8496000000,10 Nov 2022
NINE.JK,Techno9 Indonesia Tbk.,NINE;NINE.JK;Techno9 Indonesia Tbk.;Techno9 Indonesia,Indonesia,,NINE,Akselerasi,2157000000,05 Des 2022
MMIX.JK,Multi Medika Internasional Tbk,MMIX;MMIX.JK;Multi Medika Internasional Tbk;Multi Medika Internasional,Indonesia,,MMIX,Pengembangan,4800425380,06 Des 2022
PADA.JK,Personel Alih Daya Tbk.,PADA;PADA.JK;Personel Alih Daya Tbk.;Personel Alih Daya,Indonesia,,PADA,Pengembangan,3150000000,08 Des 2022
ISAP.JK,Isra Presisi Indonesia Tbk.,ISAP;ISAP.JK;Isra Presisi Indonesia Tbk.;Isra Presisi Indonesia,Indonesia,,ISAP,Akselerasi,4020352605,09 Des 2022
VTNY.JK,Venteny Fortuna International,VTNY;VTNY.JK;Venteny Fortuna International,Indonesia,,VTNY,Pengembangan,6265193445,15 Des 2022
SOUL.JK,Mitra Tirta Buwana Tbk.,SOUL;SOUL.JK;Mitra Tirta Buwana Tbk.;Mitra Tirta Buwana,Indonesia,,SOUL,Akselerasi,1082526223,06 Jan 2023
ELIT.JK,Data Sinergitama Jaya Tbk.,ELIT;ELIT.JK;Data Sinergitama Jaya Tbk.;Data Sinergitama Jaya,Indonesia,,ELIT,Pengembangan,2031643057,06 Jan 2023
BEER.JK,Jobubu Jarum Minahasa Tbk.,BEER;BEER.JK;Jobubu Jarum Minahasa Tbk.;Jobubu Jarum Minahasa,Indonesia,,BEER,Pengembangan,4000000000,06 Jan 2023
CBPE.JK,Citra Buana Prasida Tbk.,CBPE;CBPE.JK;Citra Buana Prasida Tbk.;Citra Buana Prasida,Indonesia,,CBPE,Pengembangan,1356250000,06 Jan 2023
SUNI.JK,Sunindo Pratama Tbk.,SUNI;SUNI.JK;Sunindo Pratama Tbk.;Sunindo Pratama,Indonesia,,SUNI,Utama,2500000000,09 Jan 2023
CBRE.JK,Cakra Buana Resources Energi T,CBRE;CBRE.JK;Cakra Buana Resources Energi T,Indonesia,,CBRE,Pengembangan,4538067441,09 Jan 2023
WINE.JK,Hatten Bali Tbk.,WINE;WINE.JK;Hatten Bali Tbk.;Hatten Bali,Indonesia,,WINE,Pengembangan,2710000000,10 Jan 2023
BMBL.JK,Lavender Bina Cendikia Tbk.,BMBL;BMBL.JK;Lavender Bina Cendikia Tbk.;Lavender Bina Cendikia,Indonesia,,BMBL,Akselerasi,1030080995,11 Jan 2023
PEVE.JK,Penta Valent Tbk.,PEVE;PEVE.JK;Penta Valent Tbk.;Penta Valent,Indonesia,,PEVE,Pengembangan,1765625000,24 Jan 2023
LAJU.JK,Jasa Berdikari Logistics Tbk.,LAJU;LAJU.JK;Jasa Berdikari Logistics Tbk.;Jasa Berdikari Logistics,Indonesia,,LAJU,Pengembangan,2149942974,27 Jan 2023
FWCT.JK,Wijaya Cahaya Timber Tbk.,FWCT;FWCT.JK;Wijaya Cahaya Timber Tbk.;Wijaya Cahaya Timber,Indonesia,,FWCT,Pengembangan,1963000000,01 Feb 2023
NAYZ.JK,Hassana Boga Sejahtera Tbk.,NAYZ;NAYZ.JK;Hassana Boga Sejahtera Tbk.;Hassana Boga Sejahtera,Indonesia,,NAYZ,Akselerasi,2550011472,06 Feb 2023
IRSX.JK,Folago Global Nusantara Tbk.,IRSX;IRSX.JK;Folago Global Nusantara Tbk.;Folago Global Nusantara,Indonesia,,IRSX,Pengembangan,6195047377,07 Feb 2023
PACK.JK,Abadi Nusantara Hijau Investam,PACK;PACK.JK;Abadi Nusantara Hijau Investam,Indonesia,,PACK,Akselerasi,32376276879,08 Feb 2023
VAST.JK,Vastland Indonesia Tbk.,VAST;VAST.JK;Vastland Indonesia Tbk.;Vastland Indonesia,Indonesia,,VAST,Pengembangan,3055737049,08 Feb 2023
CHIP.JK,Pelita Teknologi Global Tbk.,CHIP;CHIP.JK;Pelita Teknologi Global Tbk.;Pelita Teknologi Global,Indonesia,,CHIP,Akselerasi,806000000,08 Feb 2023
HALO.JK,Haloni Jane Tbk.,HALO;HALO.JK;Haloni Jane Tbk.;Haloni Jane,Indonesia,,HALO,Pengembangan,6078729117,08 Feb 2023
KING.JK,Hoffmen Cleanindo Tbk.,KING;KING.JK;Hoffmen Cleanindo Tbk.;Hoffmen Cleanindo,Indonesia,,KING,Akselerasi,2602852170,16 Feb 2023
PGEO.JK,Pertamina Geothermal Energy Tb,PGEO;PGEO.JK;Pertamina Geothermal Energy Tb,Indonesia,,PGEO,Utama,41899535623,24 Feb 2023
FUTR.JK,Futura Energi Global Tbk.,FUTR;FUTR.JK;Futura Energi Global Tbk.;Futura Energi Global,Indonesia,,FUTR,Pengembangan,6635551959,27 Feb 2023
HILL.JK,Hillcon Tbk.,HILL;HILL.JK;Hillcon Tbk.;Hillcon,Indonesia,,HILL,Pemantauan Khusus,14741500000,01 Mar 2023
BDKR.JK,Berdikari Pondasi Perkasa Tbk.,BDKR;BDKR.JK;Berdikari Pondasi Perkasa Tbk.;Berdikari Pondasi Perkasa,Indonesia,,BDKR,Utama,4725101522,03 Mar 2023
PTMP.JK,Mitra Pack Tbk.,PTMP;PTMP.JK;Mitra Pack Tbk.;Mitra Pack,Indonesia,,PTMP,Pengembangan,3169200000,06 Mar 2023
SAGE.JK,Saptausaha Gemilangindah Tbk.,SAGE;SAGE.JK;Saptausaha Gemilangindah Tbk.;Saptausaha Gemilangindah,Indonesia,,SAGE,Pemantauan Khusus,8033527260,08 Mar 2023
TRON.JK,Teknologi Karya Digital Nusa T,TRON;TRON.JK;Teknologi Karya Digital Nusa T,Indonesia,,TRON,Pengembangan,2951328448,08 Mar 2023
CUAN.JK,Petrindo Jaya Kreasi Tbk.,CUAN;CUAN.JK;Petrindo Jaya Kreasi Tbk.;Petrindo Jaya Kreasi,Indonesia,,CUAN,Utama,112418900000,08 Mar 2023
NSSS.JK,Nusantara Sawit Sejahtera Tbk.,NSSS;NSSS.JK;Nusantara Sawit Sejahtera Tbk.;Nusantara Sawit Sejahtera,Indonesia,,NSSS,Pengembangan,23801568645,10 Mar 2023
GTRA.JK,Grahaprima Suksesmandiri Tbk.,GTRA;GTRA.JK;Grahaprima Suksesmandiri Tbk.;Grahaprima Suksesmandiri,Indonesia,,GTRA,Pengembangan,1894375000,30 Mar 2023
HAJJ.JK,Arsy Buana Travelindo Tbk.,HAJJ;HAJJ.JK;Arsy Buana Travelindo Tbk.;Arsy Buana Travelindo,Indonesia,,HAJJ,Akselerasi,2468527572,05 Apr 2023
JATI.JK,Informasi Teknologi Indonesia,JATI;JATI.JK;Informasi Teknologi Indonesia,Indonesia,,JATI,Pengembangan,3262520106,08 Mei 2023
TYRE.JK,King Tire Indonesia Tbk.,TYRE;TYRE.JK;King Tire Indonesia Tbk.;King Tire Indonesia,Indonesia,,TYRE,Pengembangan,3480581727,08 Mei 2023
MPXL.JK,MPX Logistics International Tb,MPXL;MPXL.JK;MPX Logistics International Tb,Indonesia,,MPXL,Pengembangan,2000014587,09 Mei 2023
SMIL.JK,Sarana Mitra Luas Tbk.,SMIL;SMIL.JK;Sarana Mitra Luas Tbk.;Sarana Mitra Luas,Indonesia,,SMIL,Utama,8751668239,12 Mei 2023
KLAS.JK,Pelayaran Kurnia Lautan Semest,KLAS;KLAS.JK;Pelayaran Kurnia Lautan Semest,Indonesia,,KLAS,Pengembangan,3644415975,12 Jun 2023
MAXI.JK,Maxindo Karya Anugerah Tbk.,MAXI;MAXI.JK;Maxindo Karya Anugerah Tbk.;Maxindo Karya Anugerah,Indonesia,,MAXI,Pengembangan,9610099981,12 Jun 2023
VKTR.JK,VKTR Teknologi Mobilitas Tbk.,VKTR;VKTR.JK;VKTR Teknologi Mobilitas Tbk.;VKTR Teknologi Mobilitas,Indonesia,,VKTR,Pengembangan,43750000000,19 Jun 2023
RELF.JK,Graha Mitra Asia Tbk.,RELF;RELF.JK;Graha Mitra Asia Tbk.;Graha Mitra Asia,Indonesia,,RELF,Akselerasi,5727832195,22 Jun 2023
AMMN.JK,Amman Mineral Internasional Tb,AMMN;AMMN.JK;Amman Mineral Internasional Tb,Indonesia,,AMMN,Utama,72518217656,07 Jul 2023
CRSN.JK,Carsurin Tbk.,CRSN;CRSN.JK;Carsurin Tbk.;Carsurin,Indonesia,,CRSN,Pengembangan,2892000000,10 Jul 2023
GRPM.JK,Graha Prima Mentari Tbk.,GRPM;GRPM.JK;Graha Prima Mentari Tbk.;Graha Prima Mentari,Indonesia,,GRPM,Akselerasi,1549073131,10 Jul 2023
WIDI.JK,Widiant Jaya Krenindo Tbk.,WIDI;WIDI.JK;Widiant Jaya Krenindo Tbk.;Widiant Jaya Krenindo,Indonesia,,WIDI,Akselerasi,1600031683,10 Jul 2023
TGUK.JK,Platinum Wahab Nusantara Tbk.,TGUK;TGUK.JK;Platinum Wahab Nusantara Tbk.;Platinum Wahab Nusantara,Indonesia,,TGUK,Pemantauan Khusus,3571451815,10 Jul 2023
INET.JK,Sinergi Inti Andalan Prima Tbk,INET;INET.JK;Sinergi Inti Andalan Prima Tbk;Sinergi Inti Andalan Prima,Indonesia,,INET,Pengembangan,22374111088,24 Jul 2023
MAHA.JK,Mandiri Herindo Adiperkasa Tbk,MAHA;MAHA.JK;Mandiri Herindo Adiperkasa Tbk;Mandiri Herindo Adiperkasa,Indonesia,,MAHA,Utama,16666000000,25 Jul 2023
RMKO.JK,Royaltama Mulia Kontraktorindo,RMKO;RMKO.JK;Royaltama Mulia Kontraktorindo,Indonesia,,RMKO,Pengembangan,1250000000,31 Jul 2023
CNMA.JK,Nusantara Sejahtera Raya Tbk.,CNMA;CNMA.JK;Nusantara Sejahtera Raya Tbk.;Nusantara Sejahtera Raya,Indonesia,,CNMA,Pengembangan,83345000000,02 Agt 2023
FOLK.JK,Multi Garam Utama Tbk.,FOLK;FOLK.JK;Multi Garam Utama Tbk.;Multi Garam Utama,Indonesia,,FOLK,Pengembangan,4091357544,07 Agt 2023
HBAT.JK,Minahasa Membangun Hebat Tbk.,HBAT;HBAT.JK;Minahasa Membangun Hebat Tbk.;Minahasa Membangun Hebat,Indonesia,,HBAT,Akselerasi,1040740800,07 Agt 2023
GRIA.JK,Ingria Pratama Capitalindo Tbk,GRIA;GRIA.JK;Ingria Pratama Capitalindo Tbk;Ingria Pratama Capitalindo,Indonesia,,GRIA,Pengembangan,7375720674,08 Agt 2023
PPRI.JK,Paperocks Indonesia Tbk.,PPRI;PPRI.JK;Paperocks Indonesia Tbk.;Paperocks Indonesia,Indonesia,,PPRI,Pengembangan,1075027288,08 Agt 2023
ERAL.JK,Sinar Eka Selaras Tbk.,ERAL;ERAL.JK;Sinar Eka Selaras Tbk.;Sinar Eka Selaras,Indonesia,,ERAL,Utama,5187500000,08 Agt 2023
CYBR.JK,ITSEC Asia Tbk.,CYBR;CYBR.JK;ITSEC Asia Tbk.;ITSEC Asia,Indonesia,,CYBR,Pengembangan,13467212996,08 Agt 2023
MUTU.JK,Mutuagung Lestari Tbk.,MUTU;MUTU.JK;Mutuagung Lestari Tbk.;Mutuagung Lestari,Indonesia,,MUTU,Pengembangan,3142950585,09 Agt 2023
LMAX.JK,Lupromax Pelumas Indonesia Tbk,LMAX;LMAX.JK;Lupromax Pelumas Indonesia Tbk;Lupromax Pelumas Indonesia,Indonesia,,LMAX,Akselerasi,650008775,09 Agt 2023
HUMI.JK,Humpuss Maritim Internasional,HUMI;HUMI.JK;Humpuss Maritim Internasional,Indonesia,,HUMI,Pengembangan,18062665474,09 Agt 2023
MSIE.JK,Multisarana Intan Eduka Tbk.,MSIE;MSIE.JK;Multisarana Intan Eduka Tbk.;Multisarana Intan Eduka,Indonesia,,MSIE,Pemantauan Khusus,1460007754,10 Agt 2023
RSCH.JK,Charlie Hospital Semarang Tbk.,RSCH;RSCH.JK;Charlie Hospital Semarang Tbk.;Charlie Hospital Semarang,Indonesia,,RSCH,Pengembangan,2650000000,28 Agt 2023
BABY.JK,Multitrend Indo Tbk.,BABY;BABY.JK;Multitrend Indo Tbk.;Multitrend Indo,Indonesia,,BABY,Pengembangan,2854826582,07 Sep 2023
AEGS.JK,Anugerah Spareparts Sejahtera,AEGS;AEGS.JK;Anugerah Spareparts Sejahtera,Indonesia,,AEGS,Akselerasi,1006080721,11 Sep 2023
IOTF.JK,Sumber Sinergi Makmur Tbk.,IOTF;IOTF.JK;Sumber Sinergi Makmur Tbk.;Sumber Sinergi Makmur,Indonesia,,IOTF,Pengembangan,5290298067,06 Okt 2023
KOCI.JK,Kokoh Exa Nusantara Tbk.,KOCI;KOCI.JK;Kokoh Exa Nusantara Tbk.;Kokoh Exa Nusantara,Indonesia,,KOCI,Pengembangan,4467423219,07 Okt 2023
PTPS.JK,Pulau Subur Tbk.,PTPS;PTPS.JK;Pulau Subur Tbk.;Pulau Subur,Indonesia,,PTPS,Pengembangan,2167514856,09 Okt 2023
BREN.JK,Barito Renewables Energy Tbk.,BREN;BREN.JK;Barito Renewables Energy Tbk.;Barito Renewables Energy,Indonesia,,BREN,Utama,133786220000,09 Okt 2023
STRK.JK,Lovina Beach Brewery Tbk.,STRK;STRK.JK;Lovina Beach Brewery Tbk.;Lovina Beach Brewery,Indonesia,,STRK,Pengembangan,10721835562,10 Okt 2023
KOKA.JK,Koka Indonesia Tbk.,KOKA;KOKA.JK;Koka Indonesia Tbk.;Koka Indonesia,Indonesia,,KOKA,Pengembangan,2861333000,11 Okt 2023
LOPI.JK,Logisticsplus International Tb,LOPI;LOPI.JK;Logisticsplus International Tb,Indonesia,,LOPI,Akselerasi,1100011289,11 Okt 2023
UDNG.JK,Agro Bahari Nusantara Tbk.,UDNG;UDNG.JK;Agro Bahari Nusantara Tbk.;Agro Bahari Nusantara,Indonesia,,UDNG,Akselerasi,1750040072,31 Okt 2023
RGAS.JK,Kian Santang Muliatama Tbk.,RGAS;RGAS.JK;Kian Santang Muliatama Tbk.;Kian Santang Muliatama,Indonesia,,RGAS,Pengembangan,1459234110,08 Nov 2023
MSTI.JK,Mastersystem Infotama Tbk.,MSTI;MSTI.JK;Mastersystem Infotama Tbk.;Mastersystem Infotama,Indonesia,,MSTI,Utama,3139416200,08 Nov 2023
IKPM.JK,Ikapharmindo Putramas Tbk.,IKPM;IKPM.JK;Ikapharmindo Putramas Tbk.;Ikapharmindo Putramas,Indonesia,,IKPM,Pengembangan,1684662500,08 Nov 2023
AYAM.JK,Janu Putra Sejahtera Tbk.,AYAM;AYAM.JK;Janu Putra Sejahtera Tbk.;Janu Putra Sejahtera,Indonesia,,AYAM,Pengembangan,4000000000,30 Nov 2023
SURI.JK,Maja Agung Latexindo Tbk.,SURI;SURI.JK;Maja Agung Latexindo Tbk.;Maja Agung Latexindo,Indonesia,,SURI,Pengembangan,6334375000,07 Des 2023
ASLI.JK,Asri Karya Lestari Tbk.,ASLI;ASLI.JK;Asri Karya Lestari Tbk.;Asri Karya Lestari,Indonesia,,ASLI,Pengembangan,6250000000,05 Jan 2024
GRPH.JK,Griptha Putra Persada Tbk.,GRPH;GRPH.JK;Griptha Putra Persada Tbk.;Griptha Putra Persada,Indonesia,,GRPH,Pengembangan,1000000000,17 Jan 2024
SMGA.JK,Sumber Mineral Global Abadi Tb,SMGA;SMGA.JK;Sumber Mineral Global Abadi Tb,Indonesia,,SMGA,Pengembangan,8750000000,30 Jan 2024
UNTD.JK,Terang Dunia Internusa Tbk.,UNTD;UNTD.JK;Terang Dunia Internusa Tbk.;Terang Dunia Internusa,Indonesia,,UNTD,Pengembangan,6666666700,07 Feb 2024
TOSK.JK,Topindo Solusi Komunika Tbk.,TOSK;TOSK.JK;Topindo Solusi Komunika Tbk.;Topindo Solusi Komunika,Indonesia,,TOSK,Pengembangan,4375277300,07 Feb 2024
MPIX.JK,Mitra Pedagang Indonesia Tbk.,MPIX;MPIX.JK;Mitra Pedagang Indonesia Tbk.;Mitra Pedagang Indonesia,Indonesia,,MPIX,Pengembangan,1562574308,07 Feb 2024
ALII.JK,Ancara Logistics Indonesia Tbk,ALII;ALII.JK;Ancara Logistics Indonesia Tbk;Ancara Logistics Indonesia,Indonesia,,ALII,Utama,15825800000,07 Feb 2024
MKAP.JK,Multikarya Asia Pasifik Raya T,MKAP;MKAP.JK;Multikarya Asia Pasifik Raya T,Indonesia,,MKAP,Pengembangan,3250000000,12 Feb 2024
MEJA.JK,Harta Djaya Karya Tbk.,MEJA;MEJA.JK;Harta Djaya Karya Tbk.;Harta Djaya Karya,Indonesia,,MEJA,Akselerasi,2608081058,12 Feb 2024
LIVE.JK,Homeco Victoria Makmur Tbk.,LIVE;LIVE.JK;Homeco Victoria Makmur Tbk.;Homeco Victoria Makmur,Indonesia,,LIVE,Pengembangan,4593005014,12 Feb 2024
HYGN.JK,Ecocare Indo Pasifik Tbk.,HYGN;HYGN.JK;Ecocare Indo Pasifik Tbk.;Ecocare Indo Pasifik,Indonesia,,HYGN,Pengembangan,2525000000,13 Feb 2024
BAIK.JK,Bersama Mencapai Puncak Tbk.,BAIK;BAIK.JK;Bersama Mencapai Puncak Tbk.;Bersama Mencapai Puncak,Indonesia,,BAIK,Pengembangan,1127497572,15 Feb 2024
VISI.JK,Satu Visi Putra Tbk.,VISI;VISI.JK;Satu Visi Putra Tbk.;Satu Visi Putra,Indonesia,,VISI,Pengembangan,3075000000,27 Feb 2024
